Strain_ID,Bioassay_ID,Host_ID,Host_Category,Host_Description,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original.score,score.classification,simplified.score,Genus,species
LK445,BID9186,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Staphylococcus,epidermidis
LK445,BID9187,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Candida albicans (K1) - PID39,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Staphylococcus,epidermidis
LK445,BID9188,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Candida sp. - PID36,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Staphylococcus,epidermidis
LK445,BID9189,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Staphylococcus,epidermidis
LK445,BID9190,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Metarhizium sp. - PID43,no,no,,Media: BHI + 0.1% Tween 80,-1,no data,-1,Staphylococcus,epidermidis
LK445,BID9191,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Trichoderma sp. - PID44,no,no,,Media: BHI + 0.1% Tween 80,-1,no data,-1,Staphylococcus,epidermidis
LK445,BID9192,p3-HID134,Human,Volar forearm,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Aspergillus flavus - PID14,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Staphylococcus,epidermidis
LK449,BID9226,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9235,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK449,BID9221,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9232,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9225,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK449,BID9222,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus epidermidis - PID18,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK449,BID9227,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9236,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK449,BID9223,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK449,BID9217,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9233,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9219,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK449,BID9231,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9224,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterococcus faecalis - PID41,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK449,BID9229,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9218,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9228,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9220,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9234,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK449,BID9237,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Staphylococcus,
LK449,BID9230,p3-HID156,Human,Occiput,Brain Heart Infusion,2020-08-11,2020-08-18,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9296,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9293,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterococcus faecalis - PID41,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK452,BID9299,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9292,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK452,BID9309,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Aspergillus flavus - PID14,yes,no,,,0,no inhibition,0,Staphylococcus,
LK452,BID9297,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9301,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9300,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9298,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9307,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Staphylococcus,
LK452,BID9295,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9304,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9306,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9308,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1,Staphylococcus,
LK452,BID9287,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9288,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9303,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9305,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9294,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9302,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9289,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9291,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus epidermidis - PID18,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK452,BID9286,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Staphylococcus,
LK452,BID9290,p3-HID141,Human,Back,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Staphylococcus,
LK454,BID9390,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9393,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9387,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus epidermidis - PID18,yes,no,Pathogen contaminated,,-1,no data,-1,Micrococcus,
LK454,BID9386,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9392,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9402,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9403,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,
LK454,BID9397,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9396,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9383,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9391,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9382,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9384,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9395,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9401,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK454,BID9385,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK454,BID9405,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9400,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK454,BID9394,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9399,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK454,BID9389,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterococcus faecalis - PID41,yes,yes,Pathogen contaminated,,-1,no data,-1,Micrococcus,
LK454,BID9398,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK454,BID9404,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1,Micrococcus,
LK454,BID9388,p3-HID144,Human,Umbilicus,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,yes,Pathogen contaminated,,-1,no data,-1,Micrococcus,
LK455,BID9436,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,yes,Pathogen contaminated,,-1,no data,-1,Micrococcus,luteus
LK455,BID9451,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,luteus
LK455,BID9438,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9440,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK455,BID9453,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK455,BID9447,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9443,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Citrobacter freundii - PID22,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9439,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK455,BID9434,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9433,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9432,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus subtilis - PID29,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK455,BID9452,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1,Micrococcus,luteus
LK455,BID9437,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterococcus faecalis - PID41,yes,yes,Pathogen contaminated,,-1,no data,-1,Micrococcus,luteus
LK455,BID9450,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichosporon asahii - PID56,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9435,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus epidermidis - PID18,yes,no,Pathogen contaminated,,-1,no data,-1,Micrococcus,luteus
LK455,BID9430,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9449,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9442,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Klebsiella oxytoca - PID21,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9446,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK455,BID9444,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9431,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus cereus - PID30,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9448,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK455,BID9445,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK455,BID9441,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK456,BID9492,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9500,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1,Staphylococcus,
LK456,BID9491,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9490,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9499,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Staphylococcus,
LK456,BID9496,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9493,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9489,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9485,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Enterococcus faecalis - PID41,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK456,BID9487,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9498,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9488,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9494,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9497,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9486,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9495,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9478,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK456,BID9479,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9484,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK456,BID9501,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Aspergillus flavus - PID14,yes,no,,,0,no inhibition,0,Staphylococcus,
LK456,BID9480,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK456,BID9483,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Staphylococcus epidermidis - PID18,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK456,BID9481,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Staphylococcus,
LK456,BID9482,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK457,BID9545,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9530,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Staphylococcus,
LK457,BID9547,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Staphylococcus,
LK457,BID9532,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Micrococcus luteus - PID19,yes,no,Pathogen contaminated,,-1,no data,-1,Staphylococcus,
LK457,BID9541,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9529,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9535,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9540,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9548,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1,Staphylococcus,
LK457,BID9534,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Staphylococcus,
LK457,BID9544,p3-HID114,Human,Alar crease,Brain Heart Infusion,2020-08-11,2020-08-18,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Staphylococcus,
