Bioassay_ID,Host_ID,Host_Category,Host_Description,Strain_ID,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original score,score classification,simplified score
BID14548,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID14549,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14550,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14551,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID14552,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14553,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14554,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID14555,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14556,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14557,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14558,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14559,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2
BID14560,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2
BID14561,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Candida sp. - PID36,yes,yes,,,3,complete inhibition,2
BID14562,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14563,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14564,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID14565,p3-HID111,Human,Antecubital fossa,LK681,Brain Heart Infusion,2020-08-25,2020-09-01,,,Aspergillus flavus - PID14,yes,yes,,,3,complete inhibition,2
BID14566,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID14567,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14568,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID14569,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Mycobacterium smegmatis - PID1,yes,yes,,,3,complete inhibition,2
BID14570,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14571,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID14572,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID14573,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14574,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14575,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID14576,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14577,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14578,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID14579,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14580,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14581,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14582,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14583,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1
BID14584,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1
BID14585,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1
BID14586,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14587,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14588,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID14589,p3-HID151,Human,Antecubital fossa,LK682,Brain Heart Infusion,2020-08-20,2020-08-27,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID14590,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,2,zone of inhibition,1
BID14591,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14592,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1
BID14593,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Mycobacterium smegmatis - PID1,yes,yes,,,3,complete inhibition,2
BID14594,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14595,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID14596,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID14597,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14598,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14599,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID14600,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14601,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14602,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID14603,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14604,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14605,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14606,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14607,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1
BID14608,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1
BID14609,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1
BID14610,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14611,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14612,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID14613,p3-HID141,Human,Back,LK683,Brain Heart Infusion,2020-08-20,2020-08-27,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID14638,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID14639,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14640,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID14641,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID14642,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14643,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1
BID14644,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Micrococcus luteus - PID19,yes,no,,,0,no inhibition,0
BID14645,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14646,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14647,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID14648,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14649,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14650,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID14651,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14652,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14653,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14654,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14655,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2
BID14656,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1
BID14657,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID14658,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14659,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14660,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID14661,p3-HID131,Human,Nare,LK685,Brain Heart Infusion,2020-08-20,2020-08-27,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID14662,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID14663,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14664,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID14665,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1
BID14666,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14667,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID14668,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Micrococcus luteus - PID19,yes,yes,,,3,complete inhibition,2
BID14669,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14670,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14671,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID14672,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14673,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14674,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Klebsiella oxytoca - PID21,yes,yes,,,2,zone of inhibition,1
BID14675,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14676,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14677,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14678,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14679,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2
BID14680,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2
BID14681,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1
BID14682,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14683,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14684,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID14685,p3-HID131,Human,Nare,LK686,Brain Heart Infusion,2020-08-20,2020-08-27,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID14734,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID14735,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14736,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1
BID14737,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1
BID14738,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14739,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID14740,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID14741,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14742,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Escherichia coli - PID37,yes,yes,,,2,zone of inhibition,1
BID14743,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,yes,,,3,complete inhibition,2
BID14744,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID14745,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID14746,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID14747,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID14748,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID14749,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID14750,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID14751,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2
BID14752,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1
BID14753,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1
BID14754,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID14755,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID14756,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID14757,p3-HID156,Human,Occiput,LK689,Brain Heart Infusion,2020-08-25,2020-09-01,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID14758,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID14759,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID14760,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Bacillus subtilis - PID29,yes,yes,,,3,complete inhibition,2
BID14761,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID14762,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID14763,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID14764,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Micrococcus luteus - PID19,yes,yes,,,3,complete inhibition,2
BID14765,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID14766,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID14767,p3-HID109,Human,Back,LK690,Brain Heart Infusion,2020-08-20,2020-08-27,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
