n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
101	101	21	1581	16847	30828	47243	34785	92342	2006776	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-67_S266_bin.3.fasta
501	501	129	1519	2948	4766	7879	6407	24471	2078956	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-68_S267_bin.1.fasta
122	122	27	1001	12292	22412	37156	23651	50497	1752343	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-69_S268_bin.1.fasta
227	227	47	1609	8223	15084	26705	17517	47213	2278667	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-69_S268_bin.2.fasta
73	73	13	2171	29285	61588	104785	66681	157101	2374635	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-70_S269_bin.1.fasta
476	476	135	1513	2311	3295	5791	4450	15530	1517196	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-70_S269_bin.2.fasta
40	40	6	2749	61425	125661	213524	179780	476004	2471496	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-71_S270_bin.1.fasta
794	794	167	1005	2434	4414	8244	6100	29846	2659908	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-71_S270_bin.2.fasta
784	784	235	1002	1382	2062	3129	2541	11338	1502139	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-71_S270_bin.3.fasta
870	870	282	1002	1285	1807	2589	2195	8898	1511024	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-71_S270_bin.4.fasta
60	60	7	2371	37489	84426	193051	129271	355626	2466929	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-72_S271_bin.1.fasta
545	545	173	1500	2053	2828	4364	3539	13448	1511563	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-72_S271_bin.2.fasta
41	41	9	2544	64678	88984	138840	96117	156358	2312374	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.1.fasta
78	78	15	1604	26616	55172	81304	58516	135105	2321347	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.10.fasta
89	89	18	2474	23040	36312	64747	47598	155526	2217596	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.11.fasta
774	774	224	1004	1609	2452	3739	3110	12252	1711758	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.12.fasta
196	196	37	1508	7748	15046	25058	16982	46886	1765210	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.13.fasta
89	89	18	1836	21679	34735	59612	48364	173723	2094747	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.14.fasta
38	38	8	7018	68029	118314	191558	119456	219054	2596306	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.2.fasta
148	148	36	2013	11585	17164	29000	23677	67148	2109780	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.3.fasta
236	236	58	1501	4339	7340	12275	8944	29475	1374040	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.4.fasta
22	22	5	4315	74067	111616	187905	152159	320234	1734775	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.5.fasta
177	177	34	1550	10525	22697	33750	24827	68863	2300197	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.6.fasta
70	70	11	1653	34807	60800	111864	73438	177415	2126670	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.7.fasta
60	60	14	2442	28689	56888	73948	49722	88918	1934876	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.8.fasta
95	95	11	1092	28336	58892	124922	80246	199949	2292048	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-73_S272_bin.9.fasta
181	181	37	1069	12790	22335	34264	24439	66390	2441554	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.1.fasta
794	794	259	1001	1388	1905	2866	2284	6867	1460971	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.2.fasta
161	161	22	1011	17972	32784	54716	50595	162180	2644908	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.3.fasta
63	63	10	1092	30044	59335	153925	89384	224058	2198690	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.4.fasta
97	97	12	1016	27667	61188	99940	68165	193535	2325018	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.5.fasta
111	111	15	1001	18763	40117	79715	56095	167720	2191342	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.6.fasta
52	52	7	1585	56297	89606	247450	142088	368511	2450629	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-74_S273_bin.7.fasta
47	47	10	2396	65837	98875	175839	123298	277595	3248904	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-75_S274_bin.1.fasta
10	10	2	8960	254437	466255	893688	510491	893688	2497602	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.1.fasta
596	596	177	1002	1504	2176	3315	2761	12947	1211090	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.2.fasta
75	75	17	1614	19719	28592	47528	37956	129612	1573067	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.3.fasta
144	144	27	1004	10462	19092	31764	23240	61041	1718656	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.4.fasta
25	25	4	1141	77788	163669	342403	215351	404521	2120433	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.5.fasta
33	33	8	4622	64622	98600	156162	110320	205803	2333866	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-76_S275_bin.6.fasta
23	23	4	8960	114173	154745	243901	259199	625846	2509862	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-77_S276_bin.1.fasta
295	295	58	1024	5875	10325	19390	14284	49875	2090701	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-77_S276_bin.2.fasta
569	569	141	1001	2058	3366	5876	4401	15798	1618705	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-77_S276_bin.3.fasta
451	451	100	1034	3852	6747	11891	8379	25239	2211725	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-77_S276_bin.4.fasta
473	473	127	1501	2995	4647	7485	5944	21681	1897682	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.1.fasta
831	831	247	1502	2492	3635	5300	4422	19563	2731957	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.10.fasta
10	10	2	1598	348155	626273	844123	574169	844123	2194248	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.11.fasta
264	264	68	1001	3006	4743	7050	5357	15281	963303	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.2.fasta
168	168	35	1840	10953	20652	34857	24654	67541	2277914	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.3.fasta
31	31	6	3567	84686	113504	337849	186897	443023	2480449	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.4.fasta
766	766	254	1003	1287	1729	2533	2132	8623	1317118	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.6.fasta
87	87	15	2079	19386	34934	80787	49217	126591	1923547	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.7.fasta
968	968	313	1001	1442	2015	2946	2334	8156	1838399	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.8.fasta
525	525	162	1503	2308	3276	4878	4094	16551	1617663	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-78_S277_bin.9.fasta
347	347	81	1596	6449	10438	18881	13720	47959	2909678	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.1.fasta
440	440	132	1500	2151	3234	5261	3881	12064	1301469	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.2.fasta
22	22	3	3567	96014	246722	761133	350491	761133	2420033	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.3.fasta
603	603	164	1501	2819	4468	7061	5366	16346	2302685	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.4.fasta
424	424	79	1003	4171	7835	13973	10810	41719	2190013	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.5.fasta
488	488	116	1001	3884	6638	10803	7957	23179	2442849	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.6.fasta
1271	1271	363	1502	2629	3990	6194	4838	17124	4496109	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-79_S278_bin.7.fasta
170	170	30	1456	14048	27711	41972	32023	93982	2566976	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.1.fasta
48	48	11	3567	42351	68973	135898	87385	215728	2390090	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.2.fasta
392	392	91	1351	5514	9723	16376	11972	34100	2897117	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.3.fasta
419	419	112	1503	3252	5060	7880	6272	23491	1790585	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.4.fasta
277	277	54	1505	5489	10916	18536	13016	43746	1935561	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.5.fasta
611	611	157	1503	3045	5123	8204	6125	18341	2541595	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-80_S279_bin.6.fasta
524	524	153	1501	2480	3778	5807	4425	13110	1750368	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-81_S280_bin.1.fasta
159	159	29	1523	10260	22378	33268	24380	68392	1988191	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-81_S280_bin.2.fasta
126	126	15	1059	17908	47168	85879	68820	238156	2479685	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-81_S280_bin.3.fasta
531	531	131	1002	2729	4391	7693	5624	22781	1920055	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.1.fasta
390	390	97	1028	3223	5026	8266	6123	19623	1558913	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.10.fasta
194	194	40	1658	8833	16780	28059	19590	52065	2155137	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.11.fasta
265	265	55	1518	7582	12803	23098	17039	69769	2422361	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.12.fasta
201	201	32	1511	6163	16757	28947	20411	66882	1767932	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.13.fasta
196	196	61	1707	4198	6097	8108	6792	22370	1047445	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.14.fasta
22	22	5	1516	160483	183252	273547	212121	348300	2160951	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.15.fasta
146	146	33	1291	8434	12907	24129	17179	54363	1490935	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.16.fasta
50	50	7	1514	29190	82008	151467	88457	196434	1701065	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.17.fasta
39	39	9	2577	63189	99257	114428	94441	168752	2187231	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.18.fasta
554	554	205	997	1186	1512	1986	1733	6688	838830	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.2.fasta
33	33	3	1387	73475	162871	190894	139487	251788	1179308	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.3.fasta
529	529	181	999	1413	1844	2601	2171	6364	956822	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.4.fasta
265	265	71	1553	4599	7024	10448	8339	25061	1521863	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.5.fasta
412	412	134	997	1368	1897	2760	2312	7164	755793	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.6.fasta
488	488	142	994	1614	2338	3727	2920	9098	1057570	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.7.fasta
13	13	2	2685	107319	285607	704561	375807	704561	1768221	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.8.fasta
393	393	129	1508	2004	2823	4001	3267	8536	1054838	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-82_S281_bin.9.fasta
284	284	74	1048	4829	7858	12162	9078	22240	1757900	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-83_S282_bin.1.fasta
111	111	16	1183	19724	39182	66578	54981	151863	2154909	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-83_S282_bin.2.fasta
29	29	5	1411	116359	138623	373807	198172	385776	2504115	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-83_S282_bin.3.fasta
31	31	4	2249	97960	201966	309583	226485	498426	2483444	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-83_S282_bin.4.fasta
43	43	6	2305	61827	109359	383403	207580	527217	2751089	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-83_S282_bin.5.fasta
767	767	210	1003	1782	2709	4298	3412	12611	1844698	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.1.fasta
171	171	34	1579	8848	16068	25428	20265	62732	1778282	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.2.fasta
28	28	5	1162	119267	214627	255149	192766	320858	2473515	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.3.fasta
28	28	5	8960	65762	132896	661030	257886	661030	2421952	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.4.fasta
193	193	42	1019	5641	9104	14120	10937	33678	1209406	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.5.fasta
18	18	2	1007	90068	322642	514089	266377	514089	1618268	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-84_S283_bin.6.fasta
708	708	165	992	2170	3545	6135	5094	23424	2068498	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-85_S284_bin.1.fasta
262	262	59	1634	6486	11572	20181	13945	37363	2242440	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-85_S284_bin.2.fasta
841	841	229	990	1449	2026	3553	4209	29470	1724948	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-85_S284_bin.3.fasta
372	372	87	1502	4388	7624	11871	9021	31967	2075519	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.1.fasta
954	954	316	1001	1338	1824	2718	2158	7746	1694432	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.2.fasta
629	629	212	1002	1321	1804	2496	2109	6382	1094984	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.4.fasta
521	521	174	1502	1950	2670	3809	3182	10041	1356698	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.5.fasta
93	93	12	1299	30618	93487	116505	75469	128628	2582094	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.6.fasta
165	165	28	1510	13177	22991	45129	28849	80255	2197316	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-86_S285_bin.7.fasta
36	36	7	2450	54392	123272	182851	135666	292956	2444520	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-87_S286_bin.1.fasta
858	858	210	1002	2003	3356	5831	4511	17693	2407578	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-87_S286_bin.2.fasta
1009	1009	303	1001	1559	2309	3621	2828	10564	2141819	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-87_S286_bin.3.fasta
394	394	65	1001	5411	9908	19845	14330	65229	2367820	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-87_S286_bin.4.fasta
254	254	57	1536	7287	13334	19911	14527	37563	2281890	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-87_S286_bin.5.fasta
99	99	19	1403	25822	43784	78613	51099	129519	2597180	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-88_S287_bin.1.fasta
53	53	10	2064	57679	120799	165472	117245	239723	3260566	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-88_S287_bin.2.fasta
349	349	76	1507	4690	8566	14775	10511	39984	2112427	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-88_S287_bin.3.fasta
350	350	64	1001	6007	10413	18992	14151	57390	2293167	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-89_S288_bin.1.fasta
74	74	15	3171	26370	51131	103921	63991	171678	2443869	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-89_S288_bin.2.fasta
110	110	17	1013	23578	48079	82763	56011	138564	2517202	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.1.fasta
106	106	21	2072	21132	35744	61038	46367	126062	2465422	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.10.fasta
95	95	8	1298	28044	107378	180558	109305	250710	2391736	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.11.fasta
125	125	23	1912	12818	21097	43906	34442	112607	1893046	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.12.fasta
41	41	9	2789	47831	72915	135054	88882	170947	2124914	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.13.fasta
279	279	71	1003	2596	4212	7237	5258	16178	957568	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.14.fasta
581	581	153	998	1642	2677	4425	3445	10939	1358599	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.15.fasta
766	766	139	1000	1700	3575	8186	6482	43369	2069922	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.16.fasta
493	493	130	1005	1716	2869	4410	3873	21249	1195965	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.2.fasta
358	358	64	1500	6931	14792	22994	16373	51001	2878365	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.3.fasta
97	97	23	2900	15062	23029	34821	31994	113143	1709498	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.4.fasta
835	835	274	1002	1401	1885	2755	2257	6055	1535187	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.5.fasta
322	322	70	1506	5181	8939	15751	11307	37210	2109440	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.6.fasta
38	38	9	1288	56293	85867	151971	97101	183041	2295900	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.7.fasta
48	48	7	1115	45184	74402	129060	97915	222656	1815329	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.8.fasta
200	200	45	2260	9456	16446	25309	18737	46273	2289590	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-90_S289_bin.9.fasta
39	39	7	1458	52497	114875	151559	113070	248115	1933945	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.1.fasta
235	235	48	1694	7657	14869	26377	17266	45893	2299732	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.10.fasta
151	151	30	1725	11668	22388	29381	26673	75980	2020959	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.11.fasta
311	311	45	1002	4523	9294	19523	32579	204766	1789810	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.12.fasta
325	325	73	1520	5369	8463	14936	11482	48316	2137371	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.2.fasta
268	268	84	1501	2373	3185	4927	3943	12995	817238	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.3.fasta
152	152	33	1534	11549	19658	30725	22992	73436	2014129	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.4.fasta
78	78	14	1060	16711	28164	58175	37392	92925	1374304	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.5.fasta
34	34	4	2644	102701	281306	349895	219712	364420	2440235	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.6.fasta
175	175	35	1163	11330	19827	34582	25977	93493	2261750	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.7.fasta
106	106	20	1735	19282	32238	55432	40220	108078	2151093	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.8.fasta
73	73	13	1891	30178	46906	75081	57619	131214	1976461	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-91_S290_bin.9.fasta
108	108	15	1015	17408	43049	80146	52705	158643	2176350	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.1.fasta
105	105	20	1774	62072	99459	151259	117256	326440	6112319	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.10.fasta
1243	1243	339	1502	2674	4238	6722	5252	22278	4561860	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.2.fasta
19	19	5	5741	103263	170984	226247	169054	317082	1984086	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.3.fasta
56	56	11	3401	39960	71717	114723	96418	312035	2465257	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.4.fasta
210	210	42	1065	7854	13785	23255	17359	49994	1933721	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.5.fasta
48	48	8	1621	112767	191669	314462	221274	490782	4417897	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.6.fasta
407	407	84	1003	4092	7451	14547	9522	30815	2123583	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.7.fasta
290	290	58	1605	13887	23761	43180	33981	134126	4968513	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.8.fasta
56	56	12	2303	86415	132556	202965	141115	312543	4536435	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-94_S293_bin.9.fasta
105	105	18	1056	20103	36734	62463	53927	186758	2386195	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.1.fasta
45	45	8	3058	48801	88993	147680	130453	366082	2413775	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.2.fasta
7	7	1	3456	883562	883562	883562	722442	883562	1152662	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.3.fasta
35	35	7	4349	32347	59776	128988	81943	182248	1411156	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.4.fasta
75	75	16	5999	36708	58912	112112	77125	170906	3387255	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.5.fasta
10	10	2	3298	288793	468211	682899	441462	682899	1847042	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-95_S294_bin.6.fasta
40	40	9	3319	80319	128863	187699	139573	271188	3254760	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-96_S295_bin.2.fasta
545	545	164	1502	2610	3684	5616	4408	14538	1829076	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-96_S295_bin.3.fasta
