Source_Name,Strain_ID,Other_ID,Host_ID,Host_Category,Location,bioassay completed(Y/N),included in bioassay analysis (Y/N),genome sequenced (Y/N),genome dereplicated,Genus,species,Taxonomy_Notes,,Initial_Isolation_Date,Isolation_Method,Isolation_Media,Pure_Culture_Media,Isolation_Notes,Analysis_Type,spacer_2,Cryo_Storage_Date,Cryo_Storage_Type,Cryo_Storage_Creator,Freezer_Number,Rack_Number,Box_Number,Vial_Position,Storage_Notes,spacer_1,PMID,DOI,Notes,Record_Date,Record_Creator
Skin Microbiome Study,LK1095,p3-SID1607,KHID152,Healthy Skin,Alar crease,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,47,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1096,p3-SID1612,KHID152,Healthy Skin,Alar crease,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,48,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1110,p3-SID1594,KHID154,Healthy Skin,Occiput,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,14,62,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1116,p3-SID1603,KHID152,Healthy Skin,Alar crease,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,68,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1136,p3-SID1655,KHID152,Healthy Skin,Alar crease,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,15,7,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1137,p3-SID1661,KHID152,Healthy Skin,Alar crease,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,15,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1138,p3-SID1662,KHID152,Healthy Skin,Alar crease,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,15,9,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1167,p3-SID1615,KHID157,Healthy Skin,Antecubital fossa,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,15,38,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1264,p3-SID1754,KHID158,Healthy Skin,Umbilicus,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-24,,SAS,,,16,54,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK401,p3-SID892,KHID68,Healthy Skin,Occiput,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^0,BH,BHI,,,,2019-08-01,,IKL,,,6,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK445,p3-SID612,KHID54,Healthy Skin,Volar forearm,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-01,,IKL,,,6,45,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK459,p3-SID728,KHID30,Healthy Skin,Volar forearm,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BL,BHI,,,,2019-08-01,,IKL,,,6,59,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK460,p3-SID620,KHID62,Healthy Skin,Volar forearm,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-01,,IKL,,,6,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK470,p3-SID653,KHID67,Healthy Skin,Nares,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-01,,IKL,,,6,70,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK523,p3-SID719,KHID44,Healthy Skin,Occiput,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,7,42,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK533,p3-SID791,KHID74,Healthy Skin,Alar crease,Y,Y,Y,Y,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,7,52,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK588,p3-SID780,KHID77,Healthy Skin,Back,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BT,BHI,,,,2019-08-29,,IKL,,,8,26,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK590,p3-SID584,KHID55,Healthy Skin,Antecubital fossa,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-29,,IKL,,,8,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK593,p3-SID786,KHID78,Healthy Skin,Volar forearm,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BT,BHI,,,,2019-08-29,,IKL,,,8,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK595,p3-SID790,KHID74,Healthy Skin,Alar crease,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BL,BHI,,,,2019-08-29,,IKL,,,8,33,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK602,p3-SID818,KHID79,Healthy Skin,Antecubital fossa,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BL,BHI,,,,2019-08-29,,IKL,,,8,40,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK605,p3-SID829,KHID76,Healthy Skin,Occiput,Y,Y,Y,N,Staphylococcus,epidermidis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BL,BHI,,,,2019-08-29,,IKL,,,8,43,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK417,p3-SID742,KHID33,Healthy Skin,Toe web space,Y,Y,Y,Y,Staphylococcus,hominis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BL,BHI,,,,2019-08-01,,IKL,,,6,17,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK428,p3-SID721,KHID38,Healthy Skin,Volar forearm,Y,Y,Y,Y,Staphylococcus,hominis,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-01,,IKL,,,6,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK489,p3-SID760,KHID47,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Staphylococcus,saprophyticus,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-01,,IKL,,,7,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1015,p3-SID1418,KHID127,Healthy Skin,Toe web space,Y,Y,Y,Y,Staphylococcus,urealyticus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,48,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK413,p3-SID855,KHID36,Healthy Skin,Occiput,Y,Y,Y,Y,Staphylococcus,warneri,GTDB-tk by RS on 3/9/22,,2019-07-29,10^0,BL,BHI,,,,2019-08-01,,IKL,,,6,13,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK414,p3-SID858,KHID36,Healthy Skin,Occiput,Y,Y,Y,N,Staphylococcus,warneri,GTDB-tk by RS on 3/9/22,,2019-07-29,10^0,BH,BHI,,,,2019-08-01,,IKL,,,6,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK415,p3-SID856,KHID36,Healthy Skin,Occiput,Y,Y,Y,N,Staphylococcus,warneri,GTDB-tk by RS on 3/9/22,,2019-07-29,10^0,BL,BHI,,,,2019-08-01,,IKL,,,6,15,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1071,p3-SID1364,KHID144,Healthy Skin,Alar crease,Y,N,N,N,,,,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,23,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1087,p3-SID1567,KHID140,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,14,39,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1101,p3-SID1555,KHID140,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,14,53,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1130,p3-SID1513,KHID140,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,15,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1146,p3-SID1577,KHID123,Healthy Skin,Back,Y,N,N,N,,,,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,15,17,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1150,p3-SID1563,KHID138,Healthy Skin,Occiput,Y,N,N,N,,,,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,15,21,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1200,p3-SID1683,KHID146,Healthy Skin,Occiput,Y,N,N,N,,,,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-20,,SAS,,,15,71,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1222,p3-SID1782,KHID148,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-20,,SAS,,,16,12,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1223,p3-SID1785,KHID148,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,16,13,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1242,p3-SID1672,KHID135,Healthy Skin,Toe web space,Y,N,N,N,,,,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-24,,SAS,,,16,32,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1243,p3-SID1676,KHID136,Healthy Skin,Alar crease,Y,N,N,N,,,,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-24,,SAS,,,16,33,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1286,p3-SID1830,KHID138,Healthy Skin,Occiput,Y,N,N,N,,,,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-24,,SAS,,,16,76,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1357,p3-SID1121,KHID107,Healthy Skin,Back,Y,N,N,N,,,,,2019-09-19,10^0,BT,BHI + Tween,,,,2019-12-29,,SAS,,,17,66,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK424,p3-SID889,KHID72,Healthy Skin,Umbilicus,Y,N,N,N,,,,,2019-07-29,10^0,BH,BHI,,,,2019-08-01,,IKL,,,6,24,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK450,p3-SID746,KHID33,Healthy Skin,Toe web space,Y,Y,N,N,Penicillium,,,,2019-07-26,10^-1,BH,BHI,,,,2019-08-01,,IKL,,,6,50,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK848,p3-SID1115,KHID107,Healthy Skin,Back,Y,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,43,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK879,p3-SID1309,KHID108,Healthy Skin,Volar forearm,Y,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,74,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK882,p3-SID1292,KHID117,Healthy Skin,Antecubital fossa,Y,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,77,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1156,p3-SID1584,KHID130,Healthy Skin,Occiput,N,N,N,N,Bacillus,,16s by SAS 12/19/19,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,15,27,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1160,p3-SID1504,KHID156,Healthy Skin,Volar forearm,N,N,N,N,Bacillus,,16s by SAS 12/19/19,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,15,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1163,p3-SID1525,KHID122,Healthy Skin,Occiput,N,N,N,N,Bacillus,,16s by SAS 12/19/19,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,15,34,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1202,p3-SID1686,KHID146,Healthy Skin,Occiput,N,N,N,N,Bacillus,,16s by SAS 9/18/20 ,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-20,,SAS,,,15,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1319,p3-SID1120,KHID107,Healthy Skin,Back,N,N,N,N,Bacillus,,16s by SAS 9/18/20 ,,2019-09-19,10^0,BT,BHI + Tween,,,,2019-12-27,,SAS,,,17,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1332,p3-SID962,KHID94,Healthy Skin,Antecubital fossa,N,N,N,N,Bacillus,,16s by SAS 9/18/20 ,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-12-27,,SAS,,,17,41,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK495,p3-SID768,KHID78,Healthy Skin,Volar forearm,N,N,N,N,Bacillus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK512,p3-SID607,KHID62,Healthy Skin,Volar forearm,N,N,N,N,Bacillus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK706,p3-SID782,KHID78,Healthy Skin,Volar forearm,N,N,N,N,Bacillus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,63,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK713,p3-SID785,KHID78,Healthy Skin,Volar forearm,N,N,N,N,Bacillus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,70,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK718,p3-SID587,KHID55,Healthy Skin,Antecubital fossa,N,N,N,N,Bacillus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,75,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK976,p3-SID1870,KHID130,Healthy Skin,Occiput,N,N,N,N,Bacillus,,16s by SAS 12/19/19,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,9,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1336,p3-SID1306,KHID108,Healthy Skin,Volar forearm,N,N,N,N,Brachybacterium,,16s by SAS 9/18/20 ,,2019-09-19,10^0,B,BHI + Tween,,,,2019-12-29,,SAS,,,17,45,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1302,p3-SID1351,KHID144,Healthy Skin,Alar crease,N,N,Y,Y,Brachybacterium,muris,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-12-27,,SAS,,,17,11,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK938,p3-SID1200,KHID111,Healthy Skin,Toe web space,N,N,Y,Y,Brachybacterium,paraconglomeratum,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI,,,,2019-11-18,,SAS,,,12,52,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1301,p3-SID1514,KHID143,Healthy Skin,Toe web space,N,N,Y,Y,Brevibacterium,casei,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-27,,SAS,,,17,10,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK904,p3-SID1233,KHID111,Healthy Skin,Toe web space,N,N,Y,Y,Brevibacterium,casei,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BT,BHI,,,,2019-11-15,,IKL,,,12,18,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK676,p3-SID891,KHID72,Healthy Skin,Umbilicus,N,N,N,N,Cellulosimicrobium,,16s by SAS 9/26/19,,2019-07-29,10^0,BH,BHI,,,,2019-08-12,,IKL,,,9,33,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK897,p3-SID891,KHID72,Healthy Skin,Umbilicus,N,N,N,N,Cellulosimicrobium,,16s by SAS 9/26/19,,2019-07-29,10^0,BH,BHI,,,,2019-11-15,,IKL,,,12,11,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1358,p3-SID1194,KHID117,Healthy Skin,Antecubital fossa,N,N,Y,Y,Corynebacterium,,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,B,BHI + Tween,,,,2019-12-29,,SAS,,,17,67,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK447,p3-SID896,KHID64,Healthy Skin,Umbilicus,N,N,N,N,Corynebacterium,,16s by SAS 9/26/19,,2019-07-29,10^-2,BH,BHI,,,,2019-08-01,,IKL,,,6,47,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK946,p3-SID1145,KHID92,Healthy Skin,Back,N,N,Y,Y,Corynebacterium,,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI,,,,2019-11-18,,SAS,,,12,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK952,p3-SID1056,KHID119,Healthy Skin,Toe web space,N,N,Y,Y,Corynebacterium,,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,B,BHI,,,,2019-11-21,,MR,,,12,66,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK948,p3-SID1129,KHID105,Healthy Skin,Nares,N,N,Y,Y,Corynebacterium,accolens,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-11-21,,MR,,,12,62,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1134,p3-SID1570,KHID122,Healthy Skin,Occiput,N,N,Y,Y,Corynebacterium,kefirresidentii,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,15,5,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK930,p3-SID1220,KHID86,Healthy Skin,Antecubital fossa,N,N,Y,Y,Corynebacterium,mucifaciens,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BT,BHI,,,,2019-11-18,,SAS,,,12,44,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1270,p3-SID1774,KHID135,Healthy Skin,Toe web space,N,N,Y,Y,Corynebacterium,sanguinis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-24,,SAS,,,16,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1360,p3-SID1027,KHID115,Healthy Skin,Back,N,N,Y,N,Corynebacterium,sanguinis,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-12-29,,SAS,,,17,69,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1362,p3-SID1008,KHID115,Healthy Skin,Back,N,N,Y,Y,Corynebacterium,sanguinis,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BT,BHI + Tween,,,,2019-12-29,,SAS,,,17,71,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK700,p3-SID830,KHID76,Healthy Skin,Occiput,N,N,Y,N,Corynebacterium,sanguinis,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,57,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK953,p3-SID1327,KHID81,Healthy Skin,Alar crease,N,N,Y,Y,Cutibacterium,avidum,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI,,,,2019-11-21,,MR,,,12,67,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1288,p3-SID1823,KHID137,Healthy Skin,Nares,N,N,Y,N,Dermabacter,hominis,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-24,,SAS,,,16,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1268,p3-SID1770,KHID145,Healthy Skin,Nares,N,N,Y,N,Dietzia,cinnamea,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-24,,SAS,,,16,58,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1283,p3-SID1825,KHID138,Healthy Skin,Occiput,N,N,Y,N,Dietzia,cinnamea,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-24,,SAS,,,16,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1312,p3-SID1701,KHID146,Healthy Skin,Occiput,N,N,Y,N,Dietzia,cinnamea,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-27,,SAS,,,17,21,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK970,p3-SID1377a,KHID144,Healthy Skin,Alar crease,N,N,Y,N,Dietzia,cinnamea,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,3,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK975,p3-SID1379,KHID144,Healthy Skin,Alar crease,N,N,Y,Y,Dietzia,cinnamea,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1321,p3-SID1063,KHID119,Healthy Skin,Toe web space,N,N,Y,N,Dietzia,maris,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-12-27,,SAS,,,17,30,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1078,p3-SID1642,KHID136,Healthy Skin,Alar crease,N,N,Y,N,Escherichia,coli,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,30,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1079,p3-SID1643,KHID136,Healthy Skin,Alar crease,N,N,Y,N,Escherichia,coli,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1354,p3-SID1079,KHID83,Healthy Skin,Occiput,N,N,N,N,Janibacter,,16s by SAS 9/18/20 ,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-29,,SAS,,,17,63,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1369,p3-SID825,KHID76,Healthy Skin,Occiput,N,N,N,N,Janibacter,,16s by SAS 9/18/20 ,,2019-09-16,10^0,B,BHI + Tween,,,,2020-03-05,,SAS,,,17,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK894,p3-SID1236,KHID111,Healthy Skin,Toe web space,N,N,Y,Y,Klebsiella,aerogenes,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BT,BHI,,,,2019-11-15,,IKL,,,12,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1290,p3-SID1260,KHID88,Healthy Skin,Toe web space,N,N,N,N,Kytococcus,,16s by SAS 9/18/20 ,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-12-24,,SAS,,,16,80,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK709,p3-SID794,KHID74,Healthy Skin,Alar crease,N,N,N,N,Lysinibacillus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,66,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK671,p3-SID704,KHID43,Healthy Skin,Nares,N,N,Y,N,Lysinibacillus,capsici,GTDB-tk by RS on 3/9/22,,2019-07-26,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK716,p3-SID847,KHID79,Healthy Skin,Antecubital fossa,N,N,Y,Y,Lysinibacillus,capsici,GTDB-tk by RS on 3/9/22,,2019-07-29,10^-1,BH,BHI,,,,2019-08-12,,IKL,,,9,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
