group	sample	bgc	gcf	dist
SMGC	SMGC_59	SMGC_59.c00126_NODE_16...region001.gbk	244926	1357
SMGC	SMGC_59	SMGC_59.c00121_NODE_16...region001.gbk	246125	595
SMGC	SMGC_59	SMGC_59.c00016_NODE_34...region001.gbk	246515	996
SMGC	SMGC_59	SMGC_59.c00081_NODE_10...region001.gbk	247514	1090
SMGC	SMGC_59	SMGC_59.c00070_NODE_94...region001.gbk	244878	1232
SMGC	SMGC_59	SMGC_59.c00029_NODE_44...region001.gbk	245312	1793
SMGC	SMGC_59	SMGC_59.c00020_NODE_37...region001.gbk	245874	1290
EPIC	LK1002	LK1002_77.region001.gbk	246695	803
EPIC	LK1002	LK1002_56.region001.gbk	247890	1097
EPIC	LK1002	LK1002_75.region001.gbk	245560	969
EPIC	LK1002	LK1002_17.region001.gbk	244878	1074
EPIC	LK1002	LK1002_20.region001.gbk	246216	1220
EPIC	LK1002	LK1002_9.region001.gbk	244878	981
SMGC	SMGC_190	SMGC_190.c00134_NODE_65...region001.gbk	244878	644
SMGC	SMGC_190	SMGC_190.c00024_NODE_32...region001.gbk	244878	779
SMGC	SMGC_82	SMGC_82.c00032_NODE_32...region001.gbk	244878	640
SMGC	SMGC_82	SMGC_82.c00002_NODE_2_...region001.gbk	245560	1404
SMGC	SMGC_82	SMGC_82.c00009_NODE_9_...region001.gbk	246219	1102
SMGC	SMGC_82	SMGC_82.c00011_NODE_11...region001.gbk	245024	1134
EPIC	LK948	LK948_6.region002.gbk	246216	872
EPIC	LK948	LK948_6.region001.gbk	245560	1154
EPIC	LK948	LK948_13.region001.gbk	245027	1117
EPIC	LK948	LK948_15.region001.gbk	245874	1463
EPIC	LK687	LK687_28.region001.gbk	244878	1012
EPIC	LK687	LK687_4.region001.gbk	246216	1139
EPIC	LK687	LK687_14.region001.gbk	245560	1197
EPIC	LK687	LK687_21.region001.gbk	245027	1039
EPIC	LK1072	LK1072_20.region001.gbk	247890	915
EPIC	LK1072	LK1072_36.region001.gbk	244878	961
EPIC	LK1072	LK1072_69.region001.gbk	245560	1227
EPIC	LK1072	LK1072_53.region001.gbk	246216	1152
EPIC	LK1072	LK1072_9.region001.gbk	244878	981
SMGC	SMGC_511	SMGC_511.c00061_NODE_17...region001.gbk	244878	624
SMGC	SMGC_511	SMGC_511.c00007_NODE_78...region001.gbk	244878	1064
SMGC	SMGC_511	SMGC_511.c00028_NODE_30...region001.gbk	246473	1197
SMGC	SMGC_423	SMGC_423.c00089_NODE_77...region001.gbk	245656	798
SMGC	SMGC_423	SMGC_423.c00031_NODE_29...region001.gbk	244878	857
SMGC	SMGC_412	SMGC_412.c00005_NODE_59...region001.gbk	244878	587
SMGC	SMGC_412	SMGC_412.c00020_NODE_14...region001.gbk	244878	1199
EPIC	LK1117	LK1117_8.region001.gbk	247890	913
EPIC	LK1117	LK1117_40.region001.gbk	244878	1074
EPIC	LK1117	LK1117_15.region001.gbk	246216	1219
EPIC	LK1117	LK1117_53.region001.gbk	245560	1195
EPIC	LK1117	LK1117_9.region001.gbk	246695	956
EPIC	LK1117	LK1117_41.region001.gbk	244878	787
SMGC	SMGC_250	SMGC_250.c00557_NODE_68...region001.gbk	244878	563
SMGC	SMGC_250	SMGC_250.c00461_NODE_57...region001.gbk	246216	1053
SMGC	SMGC_250	SMGC_250.c00432_NODE_54...region001.gbk	244878	563
SMGC	SMGC_250	SMGC_250.c00392_NODE_50...region001.gbk	244878	922
SMGC	SMGC_250	SMGC_250.c00090_NODE_14...region001.gbk	247672	663
SMGC	SMGC_250	SMGC_250.c00026_NODE_77...region001.gbk	244878	754
SMGC	SMGC_250	SMGC_250.c00060_NODE_11...region001.gbk	244878	912
SMGC	SMGC_250	SMGC_250.c00011_NODE_50...region001.gbk	245560	645
SMGC	SMGC_250	SMGC_250.c00004_NODE_33...region001.gbk	244878	1435
SMGC	SMGC_480	SMGC_480.c00475_NODE_58...region001.gbk	244878	593
SMGC	SMGC_480	SMGC_480.c00240_NODE_20...region001.gbk	245560	943
SMGC	SMGC_480	SMGC_480.c00030_NODE_62...region001.gbk	247338	1153
SMGC	SMGC_563	SMGC_563.c00053_NODE_91...region001.gbk	244878	637
SMGC	SMGC_563	SMGC_563.c00031_NODE_89...region001.gbk	245656	1116
SMGC	SMGC_448	SMGC_448.c00015_NODE_28...region001.gbk	244878	902
EPIC	LK421	LK421_3.region001.gbk	245671	1211
EPIC	LK421	LK421_5.region001.gbk	246216	1229
EPIC	LK421	LK421_8.region001.gbk	244878	1514
EPIC	LK419	LK419_13.region001.gbk	247890	981
EPIC	LK419	LK419_9.region001.gbk	244878	961
EPIC	LK419	LK419_63.region001.gbk	246695	803
EPIC	LK419	LK419_3.region001.gbk	244878	981
EPIC	LK419	LK419_30.region001.gbk	246216	1424
EPIC	LK419	LK419_2.region001.gbk	245560	1457
SMGC	SMGC_103	SMGC_103.c00020_NODE_38...region001.gbk	245656	760
SMGC	SMGC_103	SMGC_103.c00014_NODE_17...region001.gbk	245560	1325
SMGC	SMGC_265	SMGC_265.c00007_NODE_49...region001.gbk	247672	835
EPIC	LK572	LK572_31.region001.gbk	244878	974
EPIC	LK572	LK572_76.region001.gbk	246697	1092
EPIC	LK572	LK572_2.region001.gbk	246216	1479
EPIC	LK572	LK572_4.region001.gbk	245560	1260
EPIC	LK572	LK572_5.region001.gbk	246695	979
EPIC	LK572	LK572_17.region001.gbk	245560	1265
SMGC	SMGC_470	SMGC_470.c00012_NODE_45...region001.gbk	246216	1059
SMGC	SMGC_470	SMGC_470.c00011_NODE_44...region001.gbk	245560	779
SMGC	SMGC_470	SMGC_470.c00024_NODE_95...region001.gbk	245656	846
SMGC	SMGC_362	SMGC_362.c00101_NODE_40...region001.gbk	245656	779
SMGC	SMGC_362	SMGC_362.c00081_NODE_31...region001.gbk	246216	859
SMGC	SMGC_197	SMGC_197.c00020_NODE_34...region001.gbk	244878	891
SMGC	SMGC_197	SMGC_197.c00049_NODE_22...region001.gbk	246216	1232
SMGC	SMGC_197	SMGC_197.c00018_NODE_30...region001.gbk	245027	1136
SMGC	SMGC_473	SMGC_473.c00034_NODE_98...region001.gbk	244878	768
SMGC	SMGC_286	SMGC_286.c00062_NODE_10...region001.gbk	244878	601
SMGC	SMGC_286	SMGC_286.c00025_NODE_46...region001.gbk	244878	876
SMGC	SMGC_286	SMGC_286.c00013_NODE_29...region001.gbk	244878	914
SMGC	SMGC_286	SMGC_286.c00054_NODE_94...region001.gbk	244878	1114
SMGC	SMGC_286	SMGC_286.c00049_NODE_86...region001.gbk	244878	1312
SMGC	SMGC_286	SMGC_286.c00010_NODE_25...region001.gbk	246216	1231
SMGC	SMGC_286	SMGC_286.c00029_NODE_52...region001.gbk	245560	1299
EPIC	LK561	LK561_23.region001.gbk	246216	878
EPIC	LK561	LK561_25.region001.gbk	244878	874
EPIC	LK561	LK561_8.region001.gbk	244878	771
EPIC	LK561	LK561_22.region001.gbk	246219	1150
EPIC	LK561	LK561_20.region001.gbk	245027	1232
SMGC	SMGC_69	SMGC_69.c00001_NODE_1_...region001.gbk	246216	1455
SMGC	SMGC_69	SMGC_69.c00059_NODE_59...region001.gbk	245560	1026
SMGC	SMGC_69	SMGC_69.c00032_NODE_32...region001.gbk	245560	1545
SMGC	SMGC_69	SMGC_69.c00007_NODE_7_...region001.gbk	245666	1406
SMGC	SMGC_264	SMGC_264.c00017_NODE_32...region001.gbk	244878	888
SMGC	SMGC_264	SMGC_264.c00002_NODE_3_...region001.gbk	246216	898
SMGC	SMGC_264	SMGC_264.c00001_NODE_2_...region001.gbk	244878	1037
SMGC	SMGC_264	SMGC_264.c00014_NODE_27...region001.gbk	245560	1128
SMGC	SMGC_264	SMGC_264.c00003_NODE_8_...region001.gbk	245027	985
SMGC	SMGC_57	SMGC_57.c00002_NODE_3_...region002.gbk	244878	949
SMGC	SMGC_57	SMGC_57.c00001_NODE_1_...region001.gbk	244878	910
SMGC	SMGC_57	SMGC_57.c00003_NODE_5_...region001.gbk	244878	778
SMGC	SMGC_57	SMGC_57.c00005_NODE_9_...region001.gbk	244878	935
SMGC	SMGC_57	SMGC_57.c00002_NODE_3_...region001.gbk	246216	1651
EPIC	LK1099	LK1099_93.region001.gbk	247890	950
EPIC	LK1099	LK1099_100.region001.gbk	244878	1014
EPIC	LK1099	LK1099_76.region001.gbk	244878	928
EPIC	LK1099	LK1099_47.region001.gbk	246695	838
EPIC	LK1099	LK1099_8.region001.gbk	244878	981
EPIC	LK1099	LK1099_7.region001.gbk	246216	1425
EPIC	LK1099	LK1099_38.region001.gbk	245560	1303
SMGC	SMGC_430	SMGC_430.c00097_NODE_82...region001.gbk	246515	649
SMGC	SMGC_11	SMGC_11.c00009_NODE_65...region001.gbk	244878	818
SMGC	SMGC_11	SMGC_11.c00012_NODE_91...region001.gbk	244878	850
SMGC	SMGC_11	SMGC_11.c00011_NODE_83...region001.gbk	244878	877
SMGC	SMGC_11	SMGC_11.c00010_NODE_67...region001.gbk	244878	695
SMGC	SMGC_11	SMGC_11.c00002_NODE_21...region001.gbk	246216	1311
SMGC	SMGC_11	SMGC_11.c00005_NODE_36...region001.gbk	246216	1821
SMGC	SMGC_593	SMGC_593.c00788_NODE_38...region001.gbk	244878	1392
SMGC	SMGC_593	SMGC_593.c00324_NODE_16...region001.gbk	244878	619
SMGC	SMGC_593	SMGC_593.c00231_NODE_13...region001.gbk	244890	1129
SMGC	SMGC_593	SMGC_593.c00074_NODE_81...region001.gbk	244893	1039
SMGC	SMGC_593	SMGC_593.c00047_NODE_66...region001.gbk	244878	493
EPIC	LK1224	LK1224_57.region001.gbk	247890	981
EPIC	LK1224	LK1224_31.region001.gbk	244878	961
EPIC	LK1224	LK1224_60.region001.gbk	246695	838
EPIC	LK1224	LK1224_4.region001.gbk	244878	1003
EPIC	LK1224	LK1224_14.region001.gbk	246216	1427
EPIC	LK1224	LK1224_10.region001.gbk	245560	1582
SMGC	SMGC_182	SMGC_182.c00054_NODE_59...region001.gbk	245560	752
SMGC	SMGC_182	SMGC_182.c00002_NODE_2_...region001.gbk	246216	990
SMGC	SMGC_182	SMGC_182.c00003_NODE_3_...region001.gbk	245027	1053
SMGC	SMGC_452	SMGC_452.c00043_NODE_24...region001.gbk	244893	1092
SMGC	SMGC_366	SMGC_366.c00020_NODE_81...region001.gbk	245560	1037
SMGC	SMGC_218	SMGC_218.c00007_NODE_39...region001.gbk	245024	1032
SMGC	SMGC_495	SMGC_495.c00136_NODE_77...region001.gbk	244878	869
SMGC	SMGC_46	SMGC_46.c00075_NODE_87...region001.gbk	244878	426
SMGC	SMGC_46	SMGC_46.c00001_NODE_76...region001.gbk	244878	1804
SMGC	SMGC_443	SMGC_443.c00390_NODE_17...region001.gbk	245560	493
SMGC	SMGC_474	SMGC_474.c00144_NODE_33...region001.gbk	244878	478
SMGC	SMGC_474	SMGC_474.c00090_NODE_62...region001.gbk	244878	563
SMGC	SMGC_474	SMGC_474.c00070_NODE_33...region001.gbk	244878	776
EPIC	LK1036	LK1036_80.region001.gbk	247890	981
EPIC	LK1036	LK1036_15.region001.gbk	244878	961
EPIC	LK1036	LK1036_6.region001.gbk	246695	989
EPIC	LK1036	LK1036_8.region001.gbk	244878	787
EPIC	LK1036	LK1036_22.region001.gbk	246216	1427
EPIC	LK1036	LK1036_35.region001.gbk	245560	1435
SMGC	SMGC_184	SMGC_184.c00038_NODE_94...region001.gbk	244878	697
SMGC	SMGC_184	SMGC_184.c00005_NODE_18...region001.gbk	244878	1447
SMGC	SMGC_244	SMGC_244.c00002_NODE_2_...region002.gbk	244878	794
SMGC	SMGC_244	SMGC_244.c00003_NODE_3_...region001.gbk	244878	1046
SMGC	SMGC_244	SMGC_244.c00002_NODE_2_...region001.gbk	246216	1927
SMGC	SMGC_7	SMGC_7.c00045_NODE_16...region001.gbk	244878	778
SMGC	SMGC_7	SMGC_7.c00026_NODE_10...region001.gbk	246216	1025
SMGC	SMGC_7	SMGC_7.c00007_NODE_46...region001.gbk	245656	1027
EPIC	LK946	LK946_14.region001.gbk	244878	854
EPIC	LK946	LK946_6.region001.gbk	246216	1022
EPIC	LK946	LK946_11.region001.gbk	245027	1012
SMGC	SMGC_472	SMGC_472.c00061_NODE_11...region001.gbk	244878	480
SMGC	SMGC_472	SMGC_472.c00005_NODE_24...region001.gbk	245671	1219
SMGC	SMGC_472	SMGC_472.c00001_NODE_15...region001.gbk	244878	199
EPIC	LK583	LK583_19.region001.gbk	244878	765
EPIC	LK583	LK583_15.region001.gbk	244878	989
EPIC	LK583	LK583_2.region001.gbk	244878	1218
EPIC	LK583	LK583_14.region001.gbk	244884	1231
SMGC	SMGC_345	SMGC_345.c00002_NODE_2_...region001.gbk	244878	881
SMGC	SMGC_345	SMGC_345.c00009_NODE_9_...region001.gbk	245560	1052
SMGC	SMGC_453	SMGC_453.c00146_NODE_10...region001.gbk	245560	763
SMGC	SMGC_453	SMGC_453.c00137_NODE_66...region001.gbk	245560	527
SMGC	SMGC_453	SMGC_453.c00125_NODE_47...region001.gbk	244878	706
SMGC	SMGC_453	SMGC_453.c00015_NODE_89...region001.gbk	244878	1038
SMGC	SMGC_453	SMGC_453.c00019_NODE_11...region001.gbk	244878	732
SMGC	SMGC_453	SMGC_453.c00087_NODE_10...region001.gbk	244878	1415
SMGC	SMGC_453	SMGC_453.c00085_NODE_10...region001.gbk	244878	1151
SMGC	SMGC_453	SMGC_453.c00104_NODE_16...region001.gbk	245560	722
SMGC	SMGC_453	SMGC_453.c00004_NODE_19...region001.gbk	245948	1118
SMGC	SMGC_453	SMGC_453.c00083_NODE_10...region001.gbk	246125	778
SMGC	SMGC_453	SMGC_453.c00057_NODE_49...region001.gbk	247672	914
SMGC	SMGC_453	SMGC_453.c00059_NODE_50...region001.gbk	245560	763
SMGC	SMGC_453	SMGC_453.c00043_NODE_30...region001.gbk	245560	1324
SMGC	SMGC_453	SMGC_453.c00002_NODE_13...region001.gbk	246125	1257
SMGC	SMGC_453	SMGC_453.c00046_NODE_35...region001.gbk	245560	1199
SMGC	SMGC_453	SMGC_453.c00037_NODE_25...region001.gbk	244926	1405
SMGC	SMGC_298	SMGC_298.c00431_NODE_27...region001.gbk	244878	664
SMGC	SMGC_298	SMGC_298.c00285_NODE_19...region001.gbk	244878	199
SMGC	SMGC_298	SMGC_298.c00227_NODE_15...region001.gbk	244878	709
SMGC	SMGC_298	SMGC_298.c00133_NODE_95...region001.gbk	244878	831
EPIC	LK1136	LK1136_8.region001.gbk	244878	859
EPIC	LK1136	LK1136_5.region001.gbk	244878	695
EPIC	LK1136	LK1136_11.region001.gbk	244878	1112
EPIC	LK1136	LK1136_2.region001.gbk	246216	1554
EPIC	LK1136	LK1136_6.region001.gbk	245815	241
SMGC	SMGC_276	SMGC_276.c00008_NODE_28...region001.gbk	244878	886
SMGC	SMGC_276	SMGC_276.c00028_NODE_97...region001.gbk	244878	850
SMGC	SMGC_276	SMGC_276.c00017_NODE_54...region001.gbk	244878	1073
SMGC	SMGC_276	SMGC_276.c00016_NODE_47...region001.gbk	244878	1245
SMGC	SMGC_276	SMGC_276.c00013_NODE_38...region001.gbk	245024	1308
SMGC	SMGC_367	SMGC_367.c00371_NODE_37...region001.gbk	245271	786
SMGC	SMGC_367	SMGC_367.c00368_NODE_37...region001.gbk	244893	656
SMGC	SMGC_367	SMGC_367.c00304_NODE_24...region001.gbk	245676	1154
SMGC	SMGC_257	SMGC_257.c00134_NODE_14...region001.gbk	244878	925
SMGC	SMGC_257	SMGC_257.c00009_NODE_48...region001.gbk	244878	726
SMGC	SMGC_257	SMGC_257.c00042_NODE_29...region001.gbk	246216	1142
SMGC	SMGC_257	SMGC_257.c00022_NODE_11...region001.gbk	245560	1307
SMGC	SMGC_257	SMGC_257.c00003_NODE_15...region001.gbk	246695	1234
SMGC	SMGC_482	SMGC_482.c00362_NODE_23...region001.gbk	244878	426
SMGC	SMGC_482	SMGC_482.c00131_NODE_49...region001.gbk	244878	1117
SMGC	SMGC_482	SMGC_482.c00090_NODE_36...region001.gbk	246219	779
SMGC	SMGC_240	SMGC_240.c00004_NODE_4_...region001.gbk	244878	671
SMGC	SMGC_240	SMGC_240.c00008_NODE_8_...region001.gbk	244878	979
SMGC	SMGC_240	SMGC_240.c00001_NODE_1_...region001.gbk	246216	1675
SMGC	SMGC_337	SMGC_337.c00040_NODE_20...region001.gbk	245656	794
SMGC	SMGC_337	SMGC_337.c00024_NODE_14...region001.gbk	246216	967
SMGC	SMGC_337	SMGC_337.c00009_NODE_93...region001.gbk	245560	1263
SMGC	SMGC_169	SMGC_169.c00104_NODE_14...region001.gbk	246125	821
SMGC	SMGC_169	SMGC_169.c00056_NODE_63...region001.gbk	246216	1241
SMGC	SMGC_169	SMGC_169.c00068_NODE_76...region001.gbk	245656	779
SMGC	SMGC_169	SMGC_169.c00062_NODE_69...region001.gbk	244878	820
SMGC	SMGC_169	SMGC_169.c00014_NODE_15...region001.gbk	244878	1137
SMGC	SMGC_169	SMGC_169.c00001_NODE_1_...region001.gbk	246810	498
SMGC	SMGC_524	SMGC_524.c00014_NODE_24...region001.gbk	246216	1656
SMGC	SMGC_524	SMGC_524.c00014_NODE_24...region002.gbk	246697	1493
EPIC	LK1358	LK1358_19.region001.gbk	244878	758
EPIC	LK1358	LK1358_1.region001.gbk	246216	1025
EPIC	LK1358	LK1358_9.region001.gbk	245027	1071
SMGC	SMGC_71	SMGC_71.c00009_NODE_9_...region001.gbk	244878	601
SMGC	SMGC_71	SMGC_71.c00019_NODE_19...region001.gbk	244878	577
SMGC	SMGC_71	SMGC_71.c00004_NODE_4_...region001.gbk	244878	1235
SMGC	SMGC_71	SMGC_71.c00010_NODE_10...region001.gbk	244878	1099
SMGC	SMGC_71	SMGC_71.c00002_NODE_2_...region001.gbk	244878	1366
SMGC	SMGC_71	SMGC_71.c00002_NODE_2_...region002.gbk	246221	1458
SMGC	SMGC_71	SMGC_71.c00003_NODE_3_...region001.gbk	245666	1109
SMGC	SMGC_234	SMGC_234.c00006_NODE_6_...region001.gbk	244878	1018
SMGC	SMGC_234	SMGC_234.c00005_NODE_5_...region001.gbk	244878	1172
SMGC	SMGC_234	SMGC_234.c00006_NODE_6_...region002.gbk	247672	841
SMGC	SMGC_234	SMGC_234.c00010_NODE_10...region001.gbk	246216	1904
SMGC	SMGC_234	SMGC_234.c00030_NODE_30...region001.gbk	245064	1177
SMGC	SMGC_234	SMGC_234.c00017_NODE_17...region001.gbk	246219	1573
SMGC	SMGC_229	SMGC_229.c00001_NODE_1_...region001.gbk	244878	951
SMGC	SMGC_229	SMGC_229.c00002_NODE_2_...region002.gbk	244878	1539
SMGC	SMGC_229	SMGC_229.c00001_NODE_1_...region002.gbk	245936	1372
SMGC	SMGC_229	SMGC_229.c00011_NODE_11...region001.gbk	244878	1110
SMGC	SMGC_229	SMGC_229.c00002_NODE_2_...region001.gbk	246216	1396
SMGC	SMGC_229	SMGC_229.c00001_NODE_1_...region003.gbk	247672	1358
SMGC	SMGC_65	SMGC_65.c00561_NODE_19...region001.gbk	244878	621
SMGC	SMGC_65	SMGC_65.c00388_NODE_13...region001.gbk	244878	686
SMGC	SMGC_65	SMGC_65.c00345_NODE_12...region001.gbk	245086	872
SMGC	SMGC_65	SMGC_65.c00334_NODE_11...region001.gbk	244878	831
SMGC	SMGC_65	SMGC_65.c00235_NODE_85...region001.gbk	244893	760
SMGC	SMGC_65	SMGC_65.c00212_NODE_79...region001.gbk	244878	600
SMGC	SMGC_65	SMGC_65.c00001_NODE_50...region001.gbk	246125	998
SMGC	SMGC_88	SMGC_88.c00020_NODE_20...region001.gbk	246216	1212
SMGC	SMGC_88	SMGC_88.c00019_NODE_19...region001.gbk	245874	1019
SMGC	SMGC_88	SMGC_88.c00007_NODE_7_...region001.gbk	245560	1087
SMGC	SMGC_88	SMGC_88.c00009_NODE_9_...region001.gbk	245027	815
EPIC	LK960	LK960_29.region001.gbk	244878	895
EPIC	LK960	LK960_53.region001.gbk	245271	1721
EPIC	LK960	LK960_3.region001.gbk	246216	1181
SMGC	SMGC_158	SMGC_158.c00003_NODE_4_...region001.gbk	244878	662
SMGC	SMGC_158	SMGC_158.c00005_NODE_6_...region001.gbk	244878	1389
SMGC	SMGC_158	SMGC_158.c00002_NODE_3_...region001.gbk	246515	906
SMGC	SMGC_158	SMGC_158.c00006_NODE_7_...region001.gbk	246216	1558
SMGC	SMGC_158	SMGC_158.c00009_NODE_14...region001.gbk	244878	1336
SMGC	SMGC_158	SMGC_158.c00002_NODE_3_...region002.gbk	245924	2024
SMGC	SMGC_158	SMGC_158.c00001_NODE_1_...region001.gbk	245312	2066
SMGC	SMGC_158	SMGC_158.c00008_NODE_11...region001.gbk	244878	1680
SMGC	SMGC_158	SMGC_158.c00012_NODE_23...region001.gbk	244878	1429
SMGC	SMGC_336	SMGC_336.c00002_NODE_20...region001.gbk	244878	736
SMGC	SMGC_336	SMGC_336.c00006_NODE_43...region001.gbk	244878	1832
EPIC	LK1351	LK1351_2.region001.gbk	244878	1837
SMGC	SMGC_503	SMGC_503.c00065_NODE_43...region001.gbk	245271	1132
SMGC	SMGC_503	SMGC_503.c00030_NODE_29...region001.gbk	245979	1122
SMGC	SMGC_204	SMGC_204.c00060_NODE_23...region001.gbk	244878	624
SMGC	SMGC_204	SMGC_204.c00002_NODE_3_...region001.gbk	244878	1378
SMGC	SMGC_462	SMGC_462.c00415_NODE_16...region001.gbk	244878	586
SMGC	SMGC_462	SMGC_462.c00260_NODE_96...region001.gbk	244878	633
SMGC	SMGC_462	SMGC_462.c00137_NODE_52...region001.gbk	245560	497
SMGC	SMGC_462	SMGC_462.c00097_NODE_40...region001.gbk	246216	966
SMGC	SMGC_410	SMGC_410.c00032_NODE_90...region001.gbk	244878	887
SMGC	SMGC_410	SMGC_410.c00020_NODE_28...region001.gbk	244878	1249
SMGC	SMGC_410	SMGC_410.c00009_NODE_43...region001.gbk	247672	1098
SMGC	SMGC_410	SMGC_410.c00003_NODE_10...region001.gbk	245560	1077
SMGC	SMGC_410	SMGC_410.c00018_NODE_24...region001.gbk	245028	766
SMGC	SMGC_410	SMGC_410.c00002_NODE_7_...region001.gbk	244878	1945
EPIC	LK1092	LK1092_16.region001.gbk	244878	668
EPIC	LK1092	LK1092_48.region001.gbk	244878	1006
EPIC	LK1092	LK1092_68.region001.gbk	245560	1061
EPIC	LK1092	LK1092_42.region001.gbk	246216	1686
EPIC	LK1092	LK1092_19.region001.gbk	244878	825
EPIC	LK1092	LK1092_14.region001.gbk	244878	1645
EPIC	LK1092	LK1092_50.region001.gbk	245024	842
EPIC	LK1092	LK1092_8.region001.gbk	244878	1523
SMGC	SMGC_556	SMGC_556.c00101_NODE_87...region001.gbk	246216	860
SMGC	SMGC_556	SMGC_556.c00087_NODE_67...region001.gbk	244878	412
EPIC	LK1113	LK1113_20.region001.gbk	247890	913
EPIC	LK1113	LK1113_18.region001.gbk	244878	1074
EPIC	LK1113	LK1113_21.region001.gbk	246216	1150
EPIC	LK1113	LK1113_2.region001.gbk	244878	981
EPIC	LK1113	LK1113_4.region001.gbk	246695	956
EPIC	LK1113	LK1113_27.region001.gbk	245560	1500
SMGC	SMGC_467	SMGC_467.c00126_NODE_85...region001.gbk	244878	658
SMGC	SMGC_467	SMGC_467.c00002_NODE_11...region001.gbk	244878	735
SMGC	SMGC_467	SMGC_467.c00008_NODE_44...region001.gbk	244926	1710
SMGC	SMGC_236	SMGC_236.c00008_NODE_8_...region001.gbk	244878	673
SMGC	SMGC_236	SMGC_236.c00011_NODE_11...region001.gbk	244878	875
SMGC	SMGC_236	SMGC_236.c00018_NODE_18...region001.gbk	244878	934
SMGC	SMGC_236	SMGC_236.c00004_NODE_4_...region001.gbk	245560	1216
SMGC	SMGC_236	SMGC_236.c00016_NODE_16...region001.gbk	246216	1609
SMGC	SMGC_236	SMGC_236.c00013_NODE_13...region001.gbk	244878	1439
SMGC	SMGC_299	SMGC_299.c00143_NODE_65...region001.gbk	245560	495
SMGC	SMGC_299	SMGC_299.c00026_NODE_11...region001.gbk	244878	900
SMGC	SMGC_299	SMGC_299.c00111_NODE_48...region001.gbk	244878	884
SMGC	SMGC_299	SMGC_299.c00051_NODE_21...region001.gbk	246216	1221
EPIC	LK1021	LK1021_31.region001.gbk	244878	951
EPIC	LK1021	LK1021_15.region001.gbk	244878	891
EPIC	LK1021	LK1021_3.region001.gbk	246216	1101
EPIC	LK1021	LK1021_33.region001.gbk	245560	1319
EPIC	LK1021	LK1021_6.region001.gbk	246695	1080
EPIC	LK1021	LK1021_9.region001.gbk	246723	787
EPIC	LK408	LK408_21.region001.gbk	247890	1097
EPIC	LK408	LK408_1.region001.gbk	244878	1074
EPIC	LK408	LK408_15.region001.gbk	246216	1219
EPIC	LK408	LK408_3.region001.gbk	244878	482
EPIC	LK408	LK408_7.region001.gbk	246695	1204
EPIC	LK408	LK408_26.region001.gbk	245373	1395
SMGC	SMGC_433	SMGC_433.c00564_NODE_18...region001.gbk	244878	426
SMGC	SMGC_433	SMGC_433.c00053_NODE_11...region001.gbk	246219	1117
EPIC	LK1085	LK1085_42.region001.gbk	244878	1159
EPIC	LK1085	LK1085_13.region001.gbk	246216	1072
EPIC	LK953	LK953_2.region001.gbk	245671	1413
EPIC	LK1257	LK1257_5.region001.gbk	244878	1731
EPIC	LK455	LK455_77.region001.gbk	244878	928
EPIC	LK455	LK455_7.region001.gbk	247890	981
EPIC	LK455	LK455_60.region001.gbk	246695	880
EPIC	LK455	LK455_1.region001.gbk	244878	981
EPIC	LK455	LK455_11.region001.gbk	246216	1449
EPIC	LK455	LK455_29.region001.gbk	245560	1486
EPIC	LK1204	LK1204_1.region001.gbk	244878	1197
SMGC	SMGC_513	SMGC_513.c00009_NODE_61...region001.gbk	246473	1481
EPIC	LK1335	LK1335_11.region001.gbk	247890	981
EPIC	LK1335	LK1335_7.region001.gbk	244878	1074
EPIC	LK1335	LK1335_15.region001.gbk	246216	1428
EPIC	LK1335	LK1335_6.region001.gbk	246695	1011
EPIC	LK1335	LK1335_37.region001.gbk	245560	1290
SMGC	SMGC_398	SMGC_398.c00005_NODE_13...region001.gbk	246473	1287
EPIC	LK409	LK409_21.region001.gbk	247890	981
EPIC	LK409	LK409_9.region001.gbk	244878	961
EPIC	LK409	LK409_65.region001.gbk	246695	851
EPIC	LK409	LK409_44.region001.gbk	246216	1344
EPIC	LK409	LK409_2.region001.gbk	244878	787
EPIC	LK409	LK409_27.region001.gbk	245560	1500
SMGC	SMGC_118	SMGC_118.c00045_NODE_29...region001.gbk	247759	564
SMGC	SMGC_118	SMGC_118.c00040_NODE_22...region001.gbk	245560	498
SMGC	SMGC_118	SMGC_118.c00030_NODE_88...region001.gbk	244878	706
SMGC	SMGC_118	SMGC_118.c00004_NODE_7_...region001.gbk	244878	890
SMGC	SMGC_118	SMGC_118.c00018_NODE_34...region001.gbk	244878	605
SMGC	SMGC_118	SMGC_118.c00012_NODE_20...region002.gbk	244878	903
SMGC	SMGC_118	SMGC_118.c00034_NODE_12...region001.gbk	244878	1417
SMGC	SMGC_118	SMGC_118.c00006_NODE_10...region001.gbk	244878	1076
SMGC	SMGC_118	SMGC_118.c00038_NODE_17...region001.gbk	245560	1002
SMGC	SMGC_118	SMGC_118.c00001_NODE_1_...region001.gbk	244878	1134
SMGC	SMGC_118	SMGC_118.c00003_NODE_4_...region002.gbk	244878	861
SMGC	SMGC_118	SMGC_118.c00028_NODE_70...region001.gbk	245874	1091
SMGC	SMGC_118	SMGC_118.c00020_NODE_44...region001.gbk	244878	1395
SMGC	SMGC_118	SMGC_118.c00033_NODE_11...region001.gbk	245560	1141
SMGC	SMGC_118	SMGC_118.c00003_NODE_4_...region001.gbk	246786	239
